Kod woj.;Województwo;Kod gm.;Gmina;Typ gminy;Powiat;L. obwodów;Frekwencja;% głosów ważnych;JUREK Marek;KACZYŃSKI Jarosław Aleksander;KOMOROWSKI Bronisław Maria;KORWIN-MIKKE Janusz Ryszard;LEPPER Andrzej Zbigniew;MORAWIECKI Kornel Andrzej;NAPIERALSKI Grzegorz Bernard;OLECHOWSKI Andrzej Marian;PAWLAK Waldemar;ZIĘTEK Bogusław Zbigniew
14;mazowieckie;143803;Puszcza Mariańska, gm.;wiejska;żyrardowski;7;51,59;99,12;1,00;46,69;30,79;1,48;1,39;0,15;13,98;1,77;2,66;0,09
14;mazowieckie;143804;Radziejowice, gm.;wiejska;żyrardowski;4;56,50;99,39;1,06;46,11;34,27;2,02;0,53;0,00;9,59;1,72;4,40;0,31
14;mazowieckie;143805;Wiskitki, gm.;wiejska;żyrardowski;6;50,79;98,39;0,98;52,08;24,48;2,38;1,56;0,13;13,38;1,16;3,73;0,13
14;mazowieckie;146101;Ostrołęka, m.;miejska;Ostrołęka;29;57,46;99,09;1,15;44,48;35,63;2,74;0,54;0,11;12,40;1,45;1,32;0,16
14;mazowieckie;146201;Płock, m.;miejska;Płock;69;57,48;99,43;0,69;36,84;40,83;2,34;0,49;0,11;15,71;1,29;1,54;0,14
14;mazowieckie;146301;Radom, m.;miejska;Radom;114;58,67;99,39;1,57;44,44;34,80;2,67;0,50;0,11;13,43;1,55;0,75;0,17
14;mazowieckie;146401;Siedlce, m.;miejska;Siedlce;43;61,64;99,43;1,41;43,76;33,28;3,14;0,53;0,11;14,56;1,53;1,53;0,15
14;mazowieckie;146502;Bemowo;dzielnica m.st. Warszawy;Warszawa;51;72,13;99,39;1,06;25,97;53,91;3,51;0,27;0,09;12,07;2,31;0,72;0,11
14;mazowieckie;146503;Białołęka;dzielnica m.st. Warszawy;Warszawa;47;71,16;99,38;1,40;25,05;54,80;3,46;0,38;0,12;11,43;2,35;0,90;0,11
14;mazowieckie;146504;Bielany;dzielnica m.st. Warszawy;Warszawa;65;69,28;99,31;1,23;33,13;49,74;3,17;0,34;0,17;9,55;1,89;0,63;0,15
14;mazowieckie;146505;Mokotów;dzielnica m.st. Warszawy;Warszawa;112;69,52;99,30;1,08;26,91;53,87;2,93;0,31;0,14;11,92;2,02;0,67;0,16
14;mazowieckie;146506;Ochota;dzielnica m.st. Warszawy;Warszawa;47;68,89;99,26;1,22;29,09;52,21;3,16;0,30;0,11;11,04;2,05;0,65;0,15
14;mazowieckie;146507;Praga-Południe;dzielnica m.st. Warszawy;Warszawa;88;67,89;99,35;1,08;30,83;51,21;3,10;0,32;0,15;10,60;1,89;0,66;0,16
14;mazowieckie;146508;Praga-Północ;dzielnica m.st. Warszawy;Warszawa;37;59,77;99,28;1,07;36,09;44,46;2,96;0,50;0,15;11,99;1,98;0,63;0,18
14;mazowieckie;146509;Rembertów;dzielnica m.st. Warszawy;Warszawa;12;68,19;99,41;0,98;31,26;48,22;3,31;0,45;0,08;12,79;1,88;0,87;0,17
14;mazowieckie;146510;Śródmieście;dzielnica m.st. Warszawy;Warszawa;71;68,58;99,11;1,17;30,66;51,58;3,05;0,28;0,15;10,11;2,09;0,74;0,18
14;mazowieckie;146511;Targówek;dzielnica m.st. Warszawy;Warszawa;60;65,43;99,47;0,94;35,60;46,74;2,79;0,34;0,13;10,86;1,78;0,65;0,16
14;mazowieckie;146512;Ursus;dzielnica m.st. Warszawy;Warszawa;23;68,76;99,46;1,40;34,06;47,64;3,00;0,34;0,10;10,54;2,05;0,75;0,12
14;mazowieckie;146513;Ursynów;dzielnica m.st. Warszawy;Warszawa;63;74,33;99,28;1,27;23,18;58,74;3,61;0,17;0,12;9,69;2,31;0,75;0,14
14;mazowieckie;146514;Wawer;dzielnica m.st. Warszawy;Warszawa;35;70,60;99,42;1,32;36,34;48,04;3,58;0,30;0,12;7,62;1,87;0,68;0,11
14;mazowieckie;146515;Wesoła;dzielnica m.st. Warszawy;Warszawa;10;72,71;99,50;1,58;30,92;50,64;3,42;0,22;0,14;9,92;2,10;1,00;0,07
14;mazowieckie;146516;Wilanów;dzielnica m.st. Warszawy;Warszawa;9;74,78;99,42;1,23;25,33;58,84;3,13;0,14;0,12;7,71;2,70;0,75;0,06
14;mazowieckie;146517;Włochy;dzielnica m.st. Warszawy;Warszawa;23;67,89;99,41;1,29;31,76;50,89;3,35;0,33;0,10;9,69;1,85;0,62;0,12
14;mazowieckie;146518;Wola;dzielnica m.st. Warszawy;Warszawa;70;65,22;99,33;1,04;33,08;48,79;3,05;0,34;0,12;10,84;1,95;0,66;0,12
14;mazowieckie;146519;Żoliborz;dzielnica m.st. Warszawy;Warszawa;25;71,40;99,30;1,28;31,22;53,25;3,30;0,18;0,14;7,81;2,08;0,60;0,13
14;mazowieckie;149901;Zagranica;zagranica;Zagranica;263;85,39;99,21;0,97;37,22;48,36;3,27;0,23;0,13;7,20;1,97;0,55;0,10
16;opolskie;160101;Brzeg, m.;miejska;brzeski;19;55,06;99,25;0,73;32,01;46,65;2,84;0,73;0,19;14,45;1,50;0,74;0,15
16;opolskie;160102;Skarbimierz, gm.;wiejska;brzeski;15;53,58;99,23;0,51;39,25;36,92;2,50;2,33;0,17;15,86;0,98;1,42;0,07
16;opolskie;160103;Grodków, gm.;miejsko-wiejska;brzeski;15;45,28;98,96;0,72;31,47;45,47;1,91;2,61;0,11;14,60;1,16;1,74;0,20
16;opolskie;160104;Lewin Brzeski, gm.;miejsko-wiejska;brzeski;7;48,52;99,01;0,75;32,56;43,31;2,96;1,65;0,26;15,75;1,28;1,41;0,08
16;opolskie;160105;Lubsza, gm.;wiejska;brzeski;11;48,21;98,70;1,05;38,97;39,84;1,87;2,13;0,18;12,00;2,28;1,52;0,18
16;opolskie;160106;Olszanka, gm.;wiejska;brzeski;4;50,50;98,80;0,76;39,94;32,83;1,66;2,52;0,25;17,25;1,36;3,38;0,05
16;opolskie;160201;Baborów, gm.;miejsko-wiejska;głubczycki;5;38,82;99,06;1,00;33,68;45,02;2,79;2,49;0,30;12,59;0,90;1,14;0,10
16;opolskie;160202;Branice, gm.;wiejska;głubczycki;10;41,09;98,96;1,13;35,85;39,33;1,58;3,07;0,24;15,60;0,97;2,02;0,20
16;opolskie;160203;Głubczyce, gm.;miejsko-wiejska;głubczycki;21;47,49;99,43;2,01;37,69;42,46;2,11;1,75;0,08;11,25;1,35;1,20;0,11
16;opolskie;160204;Kietrz, gm.;miejsko-wiejska;głubczycki;10;48,51;99,46;0,97;36,79;42,31;1,33;1,93;0,20;13,55;1,08;1,69;0,16
16;opolskie;160301;Kędzierzyn-Koźle, m.;miejska;kędzierzyńsko-kozielski;35;52,46;99,31;1,22;22,95;54,18;3,04;0,77;0,14;15,31;1,50;0,73;0,16
16;opolskie;160302;Bierawa, gm.;wiejska;kędzierzyńsko-kozielski;5;39,41;99,51;2,09;20,34;57,03;3,69;1,72;0,08;13,16;0,98;0,74;0,16
16;opolskie;160303;Cisek, gm.;wiejska;kędzierzyńsko-kozielski;4;35,54;98,91;2,91;16,69;60,64;2,91;3,49;0,17;7,97;1,80;3,31;0,12
16;opolskie;160304;Pawłowiczki, gm.;wiejska;kędzierzyńsko-kozielski;6;35,30;98,86;1,71;23,46;55,14;1,67;3,60;0,09;9,93;1,46;2,87;0,09
16;opolskie;160305;Polska Cerekiew, gm.;wiejska;kędzierzyńsko-kozielski;3;37,52;98,79;1,01;15,58;60,73;1,87;3,73;0,07;12,49;1,15;2,87;0,50
16;opolskie;160306;Reńska Wieś, gm.;wiejska;kędzierzyńsko-kozielski;6;34,48;99,27;4,04;19,23;58,32;1,89;2,92;0,17;10,45;0,99;1,81;0,17
16;opolskie;160401;Byczyna, gm.;miejsko-wiejska;kluczborski;8;44,60;99,10;1,06;34,60;41,48;1,73;2,20;0,26;13,26;1,53;3,76;0,12
16;opolskie;160402;Kluczbork, gm.;miejsko-wiejska;kluczborski;28;47,42;99,32;1,51;28,15;52,57;2,29;1,32;0,13;11,21;1,34;1,34;0,14
16;opolskie;160403;Lasowice Wielkie, gm.;wiejska;kluczborski;10;33,33;99,19;1,95;18,52;60,29;1,69;4,16;0,21;8,00;2,05;3,03;0,10
16;opolskie;160404;Wołczyn, gm.;miejsko-wiejska;kluczborski;15;46,27;98,93;0,97;36,05;43,01;2,23;2,19;0,08;12,15;1,18;2,04;0,10
16;opolskie;160501;Gogolin, gm.;miejsko-wiejska;krapkowicki;13;35,17;98,73;2,34;17,37;64,05;2,90;1,70;0,22;8,78;1,48;1,00;0,14
16;opolskie;160502;Krapkowice, gm.;miejsko-wiejska;krapkowicki;18;43,08;99,24;1,47;18,94;60,19;2,94;1,51;0,18;11,77;1,64;1,05;0,30
16;opolskie;160503;Strzeleczki, gm.;wiejska;krapkowicki;5;32,03;99,05;2,48;13,02;67,27;1,67;3,14;0,05;8,71;1,32;2,13;0,20
16;opolskie;160504;Walce, gm.;wiejska;krapkowicki;5;32,49;98,69;2,91;14,10;66,31;2,58;3,71;0,07;6,95;1,72;1,52;0,13
16;opolskie;160505;Zdzieszowice, gm.;miejsko-wiejska;krapkowicki;10;40,76;99,35;1,56;19,41;59,59;2,71;1,50;0,09;12,36;1,63;0,96;0,19
16;opolskie;160601;Domaszowice, gm.;wiejska;namysłowski;7;56,19;99,65;0,71;34,04;35,57;1,76;3,23;0,24;18,75;0,71;4,64;0,35
16;opolskie;160602;Namysłów, gm.;miejsko-wiejska;namysłowski;25;53,17;99,47;0,72;33,80;45,09;2,00;1,61;0,19;12,95;1,27;2,18;0,19
16;opolskie;160603;Pokój, gm.;wiejska;namysłowski;6;40,15;99,43;1,21;21,46;55,75;2,19;2,76;0,00;12,31;1,21;2,99;0,12
16;opolskie;160604;Świerczów, gm.;wiejska;namysłowski;5;52,25;99,41;0,79;32,41;41,93;1,57;2,03;0,26;16,73;1,31;2,82;0,13
16;opolskie;160605;Wilków, gm.;wiejska;namysłowski;7;48,20;99,32;0,97;34,36;39,81;1,83;3,21;0,34;15,23;0,80;3,38;0,06
16;opolskie;160701;Głuchołazy, gm.;miejsko-wiejska;nyski;25;47,89;99,06;1,02;32,62;46,06;1,99;1,85;0,15;13,74;1,30;1,05;0,23
16;opolskie;160702;Kamiennik, gm.;wiejska;nyski;5;43,67;98,91;0,63;44,55;28,94;1,33;3,14;0,00;14,51;1,25;5,25;0,39
16;opolskie;160703;Korfantów, gm.;miejsko-wiejska;nyski;11;36,86;99,08;2,00;38,97;39,52;1,93;2,10;0,28;11,30;1,48;2,27;0,14
16;opolskie;160704;Łambinowice, gm.;wiejska;nyski;7;43,62;98,93;1,04;34,41;41,33;1,67;2,16;0,30;15,48;1,49;1,75;0,37
16;opolskie;160705;Nysa, gm.;miejsko-wiejska;nyski;34;51,41;99,35;1,07;33,46;44,99;2,89;1,20;0,12;13,50;1,62;1,02;0,12
16;opolskie;160706;Otmuchów, gm.;miejsko-wiejska;nyski;12;48,61;99,06;1,16;38,25;38,21;1,79;2,44;0,13;14,40;1,50;1,97;0,14
16;opolskie;160707;Paczków, gm.;miejsko-wiejska;nyski;13;47,58;99,08;0,70;36,65;41,38;2,31;1,90;0,08;13,66;1,61;1,53;0,19
16;opolskie;160708;Pakosławice, gm.;wiejska;nyski;5;46,42;98,65;1,51;45,94;33,17;1,51;3,30;0,07;11,34;0,93;2,01;0,22
16;opolskie;160709;Skoroszyce, gm.;wiejska;nyski;4;42,92;98,87;1,01;39,07;35,78;1,83;2,75;0,14;15,94;0,60;2,70;0,18
16;opolskie;160801;Dobrodzień, gm.;miejsko-wiejska;oleski;6;35,13;98,55;2,66;21,00;59,01;1,99;3,00;0,21;8,87;0,91;2,06;0,28
16;opolskie;160802;Gorzów Śląski, gm.;miejsko-wiejska;oleski;5;34,90;99,20;1,47;27,80;46,95;1,80;2,98;0,14;13,52;1,56;3,55;0,24
16;opolskie;160803;Olesno, gm.;miejsko-wiejska;oleski;17;41,46;99,33;3,01;20,67;57,24;2,46;1,85;0,06;11,07;1,74;1,58;0,31
16;opolskie;160804;Praszka, gm.;miejsko-wiejska;oleski;11;52,51;99,07;0,97;30,28;37,07;2,26;1,65;0,16;23,64;1,23;2,39;0,34
16;opolskie;160805;Radłów, gm.;wiejska;oleski;3;27,30;99,29;3,36;23,80;51,17;2,44;4,58;0,10;9,26;1,53;3,76;0,00
16;opolskie;160806;Rudniki, gm.;wiejska;oleski;5;46,98;99,22;0,69;34,95;34,14;2,04;2,07;0,06;21,32;1,00;3,48;0,25
16;opolskie;160807;Zębowice, gm.;wiejska;oleski;4;34,15;98,58;3,25;22,87;55,98;2,30;3,54;0,19;7,56;1,53;2,30;0,48
16;opolskie;160901;Chrząstowice, gm.;wiejska;opolski;5;40,20;99,26;3,44;16,58;64,70;2,65;2,55;0,19;6,50;2,32;1,07;0,00
16;opolskie;160902;Dąbrowa, gm.;wiejska;opolski;8;45,05;98,98;2,54;20,08;60,96;2,45;1,21;0,15;8,99;1,42;2,10;0,09
16;opolskie;160903;Dobrzeń Wielki, gm.;wiejska;opolski;13;40,80;99,14;2,00;17,06;63,26;3,23;1,34;0,21;8,79;2,28;1,72;0,11
16;opolskie;160904;Komprachcice, gm.;wiejska;opolski;7;42,09;99,41;2,15;15,44;66,00;2,74;1,37;0,27;9,60;1,10;1,00;0,32
16;opolskie;160905;Łubniany, gm.;wiejska;opolski;4;38,64;99,39;2,27;12,73;68,04;2,84;1,59;0,07;8,70;1,90;1,83;0,03
16;opolskie;160906;Murów, gm.;wiejska;opolski;5;35,95;98,93;1,98;14,17;68,31;2,28;1,08;0,06;8,76;1,44;1,50;0,42
16;opolskie;160907;Niemodlin, gm.;miejsko-wiejska;opolski;11;46,65;99,10;1,30;29,59;47,26;2,87;1,95;0,12;13,61;1,02;1,99;0,28
16;opolskie;160908;Ozimek, gm.;miejsko-wiejska;opolski;16;38,77;99,20;2,32;19,81;58,31;2,93;1,33;0,11;12,40;1,89;0,70;0,21
16;opolskie;160909;Popielów, gm.;wiejska;opolski;5;37,70;98,88;2,34;23,96;57,19;2,06;1,87;0,19;9,04;1,40;1,87;0,08
16;opolskie;160910;Prószków, gm.;miejsko-wiejska;opolski;9;39,29;98,38;3,63;17,04;62,79;2,47;2,67;0,10;8,11;1,68;1,45;0,07
16;opolskie;160911;Tarnów Opolski, gm.;wiejska;opolski;8;38,97;99,31;2,24;18,94;63,14;2,93;1,78;0,16;8,22;1,35;0,92;0,33
16;opolskie;160912;Tułowice, gm.;wiejska;opolski;5;50,50;99,09;1,37;25,95;52,95;3,71;1,33;0,05;12,17;1,28;0,96;0,23
16;opolskie;160913;Turawa, gm.;wiejska;opolski;9;39,34;99,15;2,20;14,83;65,54;2,47;2,47;0,13;9,70;1,28;1,35;0,03
16;opolskie;161001;Biała, gm.;miejsko-wiejska;prudnicki;18;35,10;99,07;1,86;19,31;59,36;1,98;4,15;0,13;9,37;1,48;2,20;0,16
16;opolskie;161002;Głogówek, gm.;miejsko-wiejska;prudnicki;16;38,78;99,47;1,62;23,53;54,23;2,64;3,96;0,14;11,23;1,02;1,53;0,09
16;opolskie;161003;Lubrza, gm.;wiejska;prudnicki;7;50,92;98,91;1,71;34,38;41,96;2,60;3,32;0,06;11,44;1,71;2,49;0,33
16;opolskie;161004;Prudnik, gm.;miejsko-wiejska;prudnicki;23;49,95;99,15;1,49;35,64;43,22;2,43;1,27;0,17;13,24;1,59;0,79;0,15
16;opolskie;161101;Izbicko, gm.;wiejska;strzelecki;5;38,35;98,70;2,16;15,00;64,91;2,40;2,58;0,06;9,84;0,96;2,04;0,06
16;opolskie;161102;Jemielnica, gm.;wiejska;strzelecki;7;31,48;99,41;2,47;24,65;57,98;2,63;2,47;0,00;7,45;0,86;0,91;0,59
16;opolskie;161103;Kolonowskie, gm.;miejsko-wiejska;strzelecki;6;35,01;98,55;4,75;22,01;60,10;1,81;2,60;0,11;7,19;0,62;0,79;0,00
16;opolskie;161104;Leśnica, gm.;miejsko-wiejska;strzelecki;8;39,03;98,07;4,44;22,47;56,56;1,85;1,77;0,04;9,19;1,69;1,92;0,08
16;opolskie;161105;Strzelce Opolskie, gm.;miejsko-wiejska;strzelecki;29;43,43;99,10;1,55;19,21;60,37;2,47;1,83;0,13;12,05;1,23;0,99;0,18
16;opolskie;161106;Ujazd, gm.;miejsko-wiejska;strzelecki;7;42,53;98,75;2,06;24,47;56,49;1,97;3,52;0,33;7,50;1,97;1,50;0,19
16;opolskie;161107;Zawadzkie, gm.;miejsko-wiejska;strzelecki;6;38,52;99,08;3,01;29,45;48,61;2,65;2,11;0,10;11,66;1,44;0,62;0,36
16;opolskie;166101;Opole, m.;miejska;Opole;70;59,62;99,44;1,28;20,14;58,61;3,18;0,45;0,11;13,55;1,88;0,69;0,12
18;podkarpackie;180103;Czarna, gm.;wiejska;bieszczadzki;4;44,90;99,77;0,69;41,27;34,45;1,73;3,12;0,23;11,91;1,16;5,43;0,00
18;podkarpackie;180105;Lutowiska, gm.;wiejska;bieszczadzki;4;50,00;99,67;1,00;31,03;43,97;3,13;1,23;0,22;13,62;1,45;4,24;0,11
18;podkarpackie;180108;Ustrzyki Dolne, gm.;miejsko-wiejska;bieszczadzki;20;45,42;99,57;0,97;39,77;38,04;2,11;1,45;0,05;14,51;0,93;2,05;0,12
18;podkarpackie;180201;Brzozów, gm.;miejsko-wiejska;brzozowski;16;51,94;99,38;1,56;62,18;21,98;2,23;0,86;0,06;8,97;0,97;1,16;0,05
18;podkarpackie;180202;Domaradz, gm.;wiejska;brzozowski;6;51,84;99,44;1,42;69,84;13,34;1,26;1,30;0,08;10,13;0,65;1,86;0,12
18;podkarpackie;180203;Dydnia, gm.;wiejska;brzozowski;12;46,54;99,31;1,03;63,75;16,58;1,49;2,48;0,10;11,78;0,53;2,02;0,23
18;podkarpackie;180204;Haczów, gm.;wiejska;brzozowski;8;51,22;99,47;1,81;62,66;19,30;1,33;1,09;0,19;10,14;0,99;2,46;0,03
18;podkarpackie;180205;Jasienica Rosielna, gm.;wiejska;brzozowski;5;60,72;99,66;2,01;76,99;10,57;1,35;0,92;0,11;5,69;0,80;1,38;0,17
18;podkarpackie;180206;Nozdrzec, gm.;wiejska;brzozowski;10;48,42;99,31;1,66;55,64;27,38;1,15;1,51;0,09;8,52;0,73;3,26;0,06
18;podkarpackie;180301;Dębica, m.;miejska;dębicki;26;57,91;99,34;1,69;46,83;33,68;3,23;0,72;0,05;11,49;1,45;0,74;0,12
18;podkarpackie;180302;Brzostek, gm.;miejsko-wiejska;dębicki;12;48,61;99,27;1,77;69,32;15,40;1,16;2,57;0,14;7,01;0,63;1,83;0,16
18;podkarpackie;180303;Czarna, gm.;wiejska;dębicki;13;54,03;99,14;1,45;62,89;18,79;1,30;1,74;0,09;9,21;0,74;3,64;0,15
18;podkarpackie;180304;Dębica, gm.;wiejska;dębicki;16;54,04;99,53;1,85;61,35;21,32;1,82;1,42;0,13;9,30;1,04;1,63;0,16
18;podkarpackie;180305;Jodłowa, gm.;wiejska;dębicki;5;43,38;99,16;1,97;68,85;14,91;1,06;2,66;0,11;6,07;0,48;3,57;0,32
18;podkarpackie;180306;Pilzno, gm.;miejsko-wiejska;dębicki;17;54,47;99,45;1,38;68,67;16,42;1,39;1,74;0,05;7,40;0,69;2,15;0,11
18;podkarpackie;180307;Żyraków, gm.;wiejska;dębicki;14;55,71;99,27;1,25;64,29;16,75;2,19;1,56;0,03;10,06;0,65;3,10;0,12
18;podkarpackie;180401;Jarosław, m.;miejska;jarosławski;20;55,07;99,52;2,03;47,26;33,82;2,72;0,75;0,08;11,04;1,10;1,05;0,14
18;podkarpackie;180402;Radymno, m.;miejska;jarosławski;3;54,51;99,30;2,79;52,48;27,39;2,54;0,92;0,04;10,71;1,17;1,83;0,13
18;podkarpackie;180403;Chłopice, gm.;wiejska;jarosławski;6;48,17;99,26;1,39;56,35;16,18;0,93;3,58;0,19;11,76;0,56;8,51;0,56
18;podkarpackie;180404;Jarosław, gm.;wiejska;jarosławski;9;50,85;99,46;1,73;57,56;24,22;1,52;1,79;0,10;9,21;0,86;2,82;0,19
18;podkarpackie;180405;Laszki, gm.;wiejska;jarosławski;12;49,09;99,37;1,38;53,84;20,21;1,16;3,06;0,19;10,74;0,56;8,31;0,56
18;podkarpackie;180406;Pawłosiów, gm.;wiejska;jarosławski;9;54,15;99,22;1,95;60,00;21,16;1,58;1,97;0,08;8,86;0,79;3,36;0,25
18;podkarpackie;180407;Pruchnik, gm.;wiejska;jarosławski;7;55,20;98,98;1,18;71,18;13,52;0,98;1,89;0,12;7,47;0,51;3,04;0,12
18;podkarpackie;180408;Radymno, gm.;wiejska;jarosławski;13;48,89;99,22;1,97;60,26;18,58;1,76;2,60;0,05;8,51;0,65;5,43;0,19
18;podkarpackie;180409;Rokietnica, gm.;wiejska;jarosławski;5;45,95;99,42;1,22;62,81;14,29;1,61;4,31;0,00;9,52;0,64;5,53;0,06
18;podkarpackie;180410;Roźwienica, gm.;wiejska;jarosławski;8;50,57;99,16;1,01;63,83;17,15;1,38;1,70;0,04;9,73;0,69;4,22;0,24
18;podkarpackie;180411;Wiązownica, gm.;wiejska;jarosławski;11;57,47;99,35;1,25;65,20;17,85;1,32;1,13;0,12;7,77;0,61;4,53;0,22
18;podkarpackie;180501;Jasło, m.;miejska;jasielski;28;54,90;99,35;1,42;46,81;34,21;3,01;0,60;0,14;11,46;1,20;0,95;0,20
18;podkarpackie;180502;Brzyska, gm.;wiejska;jasielski;4;50,93;99,24;1,37;73,71;12,50;0,93;1,01;0,12;7,82;0,48;1,98;0,08
18;podkarpackie;180503;Dębowiec, gm.;wiejska;jasielski;7;51,94;99,48;0,96;68,85;16,76;1,30;1,36;0,06;7,59;0,67;2,32;0,14
18;podkarpackie;180504;Jasło, gm.;wiejska;jasielski;18;53,57;99,07;1,50;60,94;21,61;1,99;1,57;0,03;9,68;0,81;1,70;0,17
18;podkarpackie;180505;Kołaczyce, gm.;miejsko-wiejska;jasielski;6;50,69;99,46;0,94;67,19;17,91;1,65;1,42;0,14;7,75;0,48;2,30;0,23
18;podkarpackie;180506;Krempna, gm.;wiejska;jasielski;5;46,34;99,35;0,79;46,32;29,34;1,71;3,55;0,13;10,13;0,53;7,50;0,00
18;podkarpackie;180507;Nowy Żmigród, gm.;wiejska;jasielski;12;52,13;99,51;0,98;66,16;16,13;1,34;1,11;0,05;7,53;0,64;5,90;0,15
18;podkarpackie;180508;Osiek Jasielski, gm.;wiejska;jasielski;4;49,87;99,33;0,86;68,94;15,12;1,54;1,20;0,10;7,35;1,34;3,55;0,00
18;podkarpackie;180509;Skołyszyn, gm.;wiejska;jasielski;11;47,96;99,41;0,96;55,18;23,60;2,25;1,30;0,21;11,98;1,06;3,29;0,17
18;podkarpackie;180511;Tarnowiec, gm.;wiejska;jasielski;5;48,18;98,78;1,24;60,53;20,34;2,13;1,27;0,09;11,10;1,12;2,16;0,03
18;podkarpackie;180601;Cmolas, gm.;wiejska;kolbuszowski;9;52,58;99,44;1,66;69,96;14,30;1,28;1,09;0,16;7,31;0,78;3,25;0,22
18;podkarpackie;180602;Kolbuszowa, gm.;miejsko-wiejska;kolbuszowski;20;52,40;99,43;1,90;57,26;23,39;2,74;1,05;0,06;10,53;1,14;1,75;0,17
18;podkarpackie;180603;Majdan Królewski, gm.;wiejska;kolbuszowski;8;51,02;99,28;2,37;71,10;14,36;1,26;0,64;0,05;7,08;1,24;1,72;0,18
18;podkarpackie;180604;Niwiska, gm.;wiejska;kolbuszowski;9;51,11;98,97;1,74;64,07;15,83;1,61;2,04;0,22;9,83;0,43;4,05;0,17
18;podkarpackie;180605;Raniżów, gm.;wiejska;kolbuszowski;8;52,48;99,55;1,96;67,30;15,15;2,03;1,76;0,10;7,75;0,79;2,99;0,17
18;podkarpackie;180606;Dzikowiec, gm.;wiejska;kolbuszowski;6;44,35;99,21;2,04;67,08;15,95;1,33;1,60;0,04;7,37;0,76;3,73;0,09
18;podkarpackie;180701;Chorkówka, gm.;wiejska;krośnieński;14;50,48;99,53;0,74;59,41;23,02;1,77;1,20;0,15;10,71;0,67;2,19;0,13
18;podkarpackie;180702;Dukla, gm.;miejsko-wiejska;krośnieński;11;46,73;99,10;1,57;54,72;26,74;1,61;1,35;0,20;10,65;1,02;2,08;0,06
18;podkarpackie;180703;Iwonicz-Zdrój, gm.;miejsko-wiejska;krośnieński;9;54,82;99,54;2,16;56,16;26,46;2,18;1,01;0,23;8,68;0,94;2,05;0,13
18;podkarpackie;180704;Jedlicze, gm.;miejsko-wiejska;krośnieński;12;47,79;99,27;1,05;49,56;28,39;2,71;0,89;0,10;14,35;1,03;1,66;0,26
18;podkarpackie;180705;Korczyna, gm.;wiejska;krośnieński;9;52,11;99,08;2,11;57,23;23,54;1,89;1,33;0,18;10,16;1,13;2,33;0,11
18;podkarpackie;180706;Krościenko Wyżne, gm.;wiejska;krośnieński;3;54,94;99,21;2,22;58,22;23,47;1,60;0,58;0,18;10,67;0,98;1,87;0,22
18;podkarpackie;180707;Miejsce Piastowe, gm.;wiejska;krośnieński;9;55,82;99,34;1,67;52,64;28,66;2,74;1,05;0,14;10,45;0,82;1,60;0,24
18;podkarpackie;180708;Rymanów, gm.;miejsko-wiejska;krośnieński;15;56,45;99,39;1,55;56,46;25,36;2,13;1,41;0,06;9,61;0,82;2,45;0,14
18;podkarpackie;180709;Wojaszówka, gm.;wiejska;krośnieński;11;45,15;99,36;1,04;54,04;26,88;1,89;0,94;0,03;11,40;0,91;2,71;0,15
18;podkarpackie;180710;Jaśliska, gm.;wiejska;krośnieński;1;44,69;99,45;1,51;60,44;18,54;1,24;3,02;0,14;10,03;0,82;4,12;0,14
18;podkarpackie;180801;Leżajsk, m.;miejska;leżajski;9;55,60;99,46;1,86;51,12;28,78;4,16;0,74;0,08;10,52;1,43;1,14;0,18
18;podkarpackie;180802;Grodzisko Dolne, gm.;wiejska;leżajski;7;55,53;99,22;2,02;68,68;16,15;1,29;1,40;0,03;6,11;1,01;3,17;0,14
18;podkarpackie;180803;Kuryłówka, gm.;wiejska;leżajski;6;50,61;98,65;1,11;60,49;18,32;1,59;2,57;0,22;10,18;0,71;4,73;0,09
18;podkarpackie;180804;Leżajsk, gm.;wiejska;leżajski;14;53,32;99,50;1,37;69,70;14,74;1,06;1,73;0,10;7,57;0,79;2,86;0,09
18;podkarpackie;180805;Nowa Sarzyna, gm.;miejsko-wiejska;leżajski;16;56,04;99,47;1,14;74,75;13,67;2,07;0,86;0,06;5,56;0,59;1,24;0,05
18;podkarpackie;180901;Lubaczów, m.;miejska;lubaczowski;7;51,07;99,55;1,24;40,97;36,92;2,62;0,76;0,11;14,02;1,48;1,73;0,15
18;podkarpackie;180902;Cieszanów, gm.;miejsko-wiejska;lubaczowski;7;47,80;99,24;1,56;47,54;25,76;1,84;2,15;0,07;11,23;1,01;8,67;0,17
18;podkarpackie;180903;Horyniec-Zdrój, gm.;wiejska;lubaczowski;5;46,33;99,49;1,54;42,22;33,85;1,95;1,80;0,10;11,71;0,92;5,91;0,00
18;podkarpackie;180904;Lubaczów, gm.;wiejska;lubaczowski;7;43,14;98,98;1,48;55,60;22,10;1,54;2,70;0,03;10,62;0,68;5,12;0,13
18;podkarpackie;180905;Narol, gm.;miejsko-wiejska;lubaczowski;9;46,23;99,40;1,50;54,84;22,71;1,98;2,33;0,19;10,55;0,74;4,96;0,19
18;podkarpackie;180906;Oleszyce, gm.;miejsko-wiejska;lubaczowski;7;49,73;99,24;2,00;50,17;26,20;2,07;2,57;0,08;9,95;0,77;6,03;0,15
18;podkarpackie;180907;Stary Dzików, gm.;wiejska;lubaczowski;6;44,00;99,14;1,62;56,35;14,88;1,93;4,48;0,25;12,08;0,25;8,09;0,06
